,__name__,arch,branch,container,endpoint,instance,job,namespace,os,pod,revision,service,version,timestamp,kepler_exporter_build_info
63,kepler_exporter_build_info,amd64,main,kepler-exporter,http,my-cluster-control-plane,kepler-exporter,kepler,linux,kepler-exporter-cl62d,15dba2a40ea4ea99a5963fe2ea1aed1cf75b9fa6,kepler-exporter,v0.7.11-6-g15dba2a4,1720803823,1.0
64,kepler_exporter_build_info,amd64,main,kepler-exporter,http,my-cluster-control-plane,kepler-exporter,kepler,linux,kepler-exporter-cl62d,15dba2a40ea4ea99a5963fe2ea1aed1cf75b9fa6,kepler-exporter,v0.7.11-6-g15dba2a4,1720803826,1.0
65,kepler_exporter_build_info,amd64,main,kepler-exporter,http,my-cluster-control-plane,kepler-exporter,kepler,linux,kepler-exporter-cl62d,15dba2a40ea4ea99a5963fe2ea1aed1cf75b9fa6,kepler-exporter,v0.7.11-6-g15dba2a4,1720803829,1.0
66,kepler_exporter_build_info,amd64,main,kepler-exporter,http,my-cluster-control-plane,kepler-exporter,kepler,linux,kepler-exporter-cl62d,15dba2a40ea4ea99a5963fe2ea1aed1cf75b9fa6,kepler-exporter,v0.7.11-6-g15dba2a4,1720803832,1.0
67,kepler_exporter_build_info,amd64,main,kepler-exporter,http,my-cluster-control-plane,kepler-exporter,kepler,linux,kepler-exporter-cl62d,15dba2a40ea4ea99a5963fe2ea1aed1cf75b9fa6,kepler-exporter,v0.7.11-6-g15dba2a4,1720803835,1.0
68,kepler_exporter_build_info,amd64,main,kepler-exporter,http,my-cluster-control-plane,kepler-exporter,kepler,linux,kepler-exporter-cl62d,15dba2a40ea4ea99a5963fe2ea1aed1cf75b9fa6,kepler-exporter,v0.7.11-6-g15dba2a4,1720803838,1.0
69,kepler_exporter_build_info,amd64,main,kepler-exporter,http,my-cluster-control-plane,kepler-exporter,kepler,linux,kepler-exporter-cl62d,15dba2a40ea4ea99a5963fe2ea1aed1cf75b9fa6,kepler-exporter,v0.7.11-6-g15dba2a4,1720803841,1.0
70,kepler_exporter_build_info,amd64,main,kepler-exporter,http,my-cluster-control-plane,kepler-exporter,kepler,linux,kepler-exporter-cl62d,15dba2a40ea4ea99a5963fe2ea1aed1cf75b9fa6,kepler-exporter,v0.7.11-6-g15dba2a4,1720803844,1.0
71,kepler_exporter_build_info,amd64,main,kepler-exporter,http,my-cluster-control-plane,kepler-exporter,kepler,linux,kepler-exporter-cl62d,15dba2a40ea4ea99a5963fe2ea1aed1cf75b9fa6,kepler-exporter,v0.7.11-6-g15dba2a4,1720803847,1.0
72,kepler_exporter_build_info,amd64,main,kepler-exporter,http,my-cluster-control-plane,kepler-exporter,kepler,linux,kepler-exporter-cl62d,15dba2a40ea4ea99a5963fe2ea1aed1cf75b9fa6,kepler-exporter,v0.7.11-6-g15dba2a4,1720803850,1.0
73,kepler_exporter_build_info,amd64,main,kepler-exporter,http,my-cluster-control-plane,kepler-exporter,kepler,linux,kepler-exporter-cl62d,15dba2a40ea4ea99a5963fe2ea1aed1cf75b9fa6,kepler-exporter,v0.7.11-6-g15dba2a4,1720803853,1.0
74,kepler_exporter_build_info,amd64,main,kepler-exporter,http,my-cluster-control-plane,kepler-exporter,kepler,linux,kepler-exporter-cl62d,15dba2a40ea4ea99a5963fe2ea1aed1cf75b9fa6,kepler-exporter,v0.7.11-6-g15dba2a4,1720803856,1.0
75,kepler_exporter_build_info,amd64,main,kepler-exporter,http,my-cluster-control-plane,kepler-exporter,kepler,linux,kepler-exporter-cl62d,15dba2a40ea4ea99a5963fe2ea1aed1cf75b9fa6,kepler-exporter,v0.7.11-6-g15dba2a4,1720803859,1.0
76,kepler_exporter_build_info,amd64,main,kepler-exporter,http,my-cluster-control-plane,kepler-exporter,kepler,linux,kepler-exporter-cl62d,15dba2a40ea4ea99a5963fe2ea1aed1cf75b9fa6,kepler-exporter,v0.7.11-6-g15dba2a4,1720803862,1.0
77,kepler_exporter_build_info,amd64,main,kepler-exporter,http,my-cluster-control-plane,kepler-exporter,kepler,linux,kepler-exporter-cl62d,15dba2a40ea4ea99a5963fe2ea1aed1cf75b9fa6,kepler-exporter,v0.7.11-6-g15dba2a4,1720803865,1.0
78,kepler_exporter_build_info,amd64,main,kepler-exporter,http,my-cluster-control-plane,kepler-exporter,kepler,linux,kepler-exporter-cl62d,15dba2a40ea4ea99a5963fe2ea1aed1cf75b9fa6,kepler-exporter,v0.7.11-6-g15dba2a4,1720803868,1.0
79,kepler_exporter_build_info,amd64,main,kepler-exporter,http,my-cluster-control-plane,kepler-exporter,kepler,linux,kepler-exporter-cl62d,15dba2a40ea4ea99a5963fe2ea1aed1cf75b9fa6,kepler-exporter,v0.7.11-6-g15dba2a4,1720803871,1.0
80,kepler_exporter_build_info,amd64,main,kepler-exporter,http,my-cluster-control-plane,kepler-exporter,kepler,linux,kepler-exporter-cl62d,15dba2a40ea4ea99a5963fe2ea1aed1cf75b9fa6,kepler-exporter,v0.7.11-6-g15dba2a4,1720803874,1.0
81,kepler_exporter_build_info,amd64,main,kepler-exporter,http,my-cluster-control-plane,kepler-exporter,kepler,linux,kepler-exporter-cl62d,15dba2a40ea4ea99a5963fe2ea1aed1cf75b9fa6,kepler-exporter,v0.7.11-6-g15dba2a4,1720803877,1.0
82,kepler_exporter_build_info,amd64,main,kepler-exporter,http,my-cluster-control-plane,kepler-exporter,kepler,linux,kepler-exporter-cl62d,15dba2a40ea4ea99a5963fe2ea1aed1cf75b9fa6,kepler-exporter,v0.7.11-6-g15dba2a4,1720803880,1.0
83,kepler_exporter_build_info,amd64,main,kepler-exporter,http,my-cluster-control-plane,kepler-exporter,kepler,linux,kepler-exporter-cl62d,15dba2a40ea4ea99a5963fe2ea1aed1cf75b9fa6,kepler-exporter,v0.7.11-6-g15dba2a4,1720803883,1.0
84,kepler_exporter_build_info,amd64,main,kepler-exporter,http,my-cluster-control-plane,kepler-exporter,kepler,linux,kepler-exporter-cl62d,15dba2a40ea4ea99a5963fe2ea1aed1cf75b9fa6,kepler-exporter,v0.7.11-6-g15dba2a4,1720803886,1.0
85,kepler_exporter_build_info,amd64,main,kepler-exporter,http,my-cluster-control-plane,kepler-exporter,kepler,linux,kepler-exporter-cl62d,15dba2a40ea4ea99a5963fe2ea1aed1cf75b9fa6,kepler-exporter,v0.7.11-6-g15dba2a4,1720803889,1.0
86,kepler_exporter_build_info,amd64,main,kepler-exporter,http,my-cluster-control-plane,kepler-exporter,kepler,linux,kepler-exporter-cl62d,15dba2a40ea4ea99a5963fe2ea1aed1cf75b9fa6,kepler-exporter,v0.7.11-6-g15dba2a4,1720803892,1.0
87,kepler_exporter_build_info,amd64,main,kepler-exporter,http,my-cluster-control-plane,kepler-exporter,kepler,linux,kepler-exporter-cl62d,15dba2a40ea4ea99a5963fe2ea1aed1cf75b9fa6,kepler-exporter,v0.7.11-6-g15dba2a4,1720803895,1.0
88,kepler_exporter_build_info,amd64,main,kepler-exporter,http,my-cluster-control-plane,kepler-exporter,kepler,linux,kepler-exporter-cl62d,15dba2a40ea4ea99a5963fe2ea1aed1cf75b9fa6,kepler-exporter,v0.7.11-6-g15dba2a4,1720803898,1.0
89,kepler_exporter_build_info,amd64,main,kepler-exporter,http,my-cluster-control-plane,kepler-exporter,kepler,linux,kepler-exporter-cl62d,15dba2a40ea4ea99a5963fe2ea1aed1cf75b9fa6,kepler-exporter,v0.7.11-6-g15dba2a4,1720803901,1.0
90,kepler_exporter_build_info,amd64,main,kepler-exporter,http,my-cluster-control-plane,kepler-exporter,kepler,linux,kepler-exporter-cl62d,15dba2a40ea4ea99a5963fe2ea1aed1cf75b9fa6,kepler-exporter,v0.7.11-6-g15dba2a4,1720803904,1.0
91,kepler_exporter_build_info,amd64,main,kepler-exporter,http,my-cluster-control-plane,kepler-exporter,kepler,linux,kepler-exporter-cl62d,15dba2a40ea4ea99a5963fe2ea1aed1cf75b9fa6,kepler-exporter,v0.7.11-6-g15dba2a4,1720803907,1.0
92,kepler_exporter_build_info,amd64,main,kepler-exporter,http,my-cluster-control-plane,kepler-exporter,kepler,linux,kepler-exporter-cl62d,15dba2a40ea4ea99a5963fe2ea1aed1cf75b9fa6,kepler-exporter,v0.7.11-6-g15dba2a4,1720803910,1.0
93,kepler_exporter_build_info,amd64,main,kepler-exporter,http,my-cluster-control-plane,kepler-exporter,kepler,linux,kepler-exporter-cl62d,15dba2a40ea4ea99a5963fe2ea1aed1cf75b9fa6,kepler-exporter,v0.7.11-6-g15dba2a4,1720803913,1.0
94,kepler_exporter_build_info,amd64,main,kepler-exporter,http,my-cluster-control-plane,kepler-exporter,kepler,linux,kepler-exporter-cl62d,15dba2a40ea4ea99a5963fe2ea1aed1cf75b9fa6,kepler-exporter,v0.7.11-6-g15dba2a4,1720803916,1.0
95,kepler_exporter_build_info,amd64,main,kepler-exporter,http,my-cluster-control-plane,kepler-exporter,kepler,linux,kepler-exporter-cl62d,15dba2a40ea4ea99a5963fe2ea1aed1cf75b9fa6,kepler-exporter,v0.7.11-6-g15dba2a4,1720803919,1.0
96,kepler_exporter_build_info,amd64,main,kepler-exporter,http,my-cluster-control-plane,kepler-exporter,kepler,linux,kepler-exporter-cl62d,15dba2a40ea4ea99a5963fe2ea1aed1cf75b9fa6,kepler-exporter,v0.7.11-6-g15dba2a4,1720803922,1.0
97,kepler_exporter_build_info,amd64,main,kepler-exporter,http,my-cluster-control-plane,kepler-exporter,kepler,linux,kepler-exporter-cl62d,15dba2a40ea4ea99a5963fe2ea1aed1cf75b9fa6,kepler-exporter,v0.7.11-6-g15dba2a4,1720803925,1.0
98,kepler_exporter_build_info,amd64,main,kepler-exporter,http,my-cluster-control-plane,kepler-exporter,kepler,linux,kepler-exporter-cl62d,15dba2a40ea4ea99a5963fe2ea1aed1cf75b9fa6,kepler-exporter,v0.7.11-6-g15dba2a4,1720803928,1.0
99,kepler_exporter_build_info,amd64,main,kepler-exporter,http,my-cluster-control-plane,kepler-exporter,kepler,linux,kepler-exporter-cl62d,15dba2a40ea4ea99a5963fe2ea1aed1cf75b9fa6,kepler-exporter,v0.7.11-6-g15dba2a4,1720803931,1.0
